,DatasetName,Agency,Instrument,Physical variable,var,Units,Grid Dimension,Variable Name in Web Interface,model,userName
1935,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1936,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1937,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1938,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1939,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,18.0
1940,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1941,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1942,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1943,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,18.0
1944,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1945,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,18.0
1946,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,18.0
1947,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,18.0
1948,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1949,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1950,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,14.0
1951,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1952,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1953,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1954,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,14.0
1955,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,12.0
1956,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1957,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1958,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1959,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1960,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1961,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,14.0
1962,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1963,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,14.0
1964,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,14.0
1965,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1966,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,18.0
1967,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,18.0
1968,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,12.0
1969,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,12.0
1970,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,18.0
1971,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1972,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1973,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1974,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1975,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1976,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1977,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1978,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,18.0
1979,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1980,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1981,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1982,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1983,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1984,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1985,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1986,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1987,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,16.0
1988,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,6.0
1989,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,6.0
1990,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,6.0
1991,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,9.0
1992,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,15.0
1993,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,21.0
1994,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,21.0
1995,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1996,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,4.0
1997,45.0,7.0,12.0,10.0,6.0,6.0,0.0,10.0,13.0,21.0
1998,5.0,7.0,3.0,11.0,26.0,7.0,0.0,11.0,11.0,7.0
1999,5.0,7.0,3.0,11.0,26.0,7.0,0.0,11.0,11.0,21.0
2000,55.0,10.0,18.0,8.0,4.0,2.0,0.0,8.0,20.0,21.0
2001,54.0,10.0,18.0,7.0,3.0,2.0,0.0,7.0,20.0,21.0
2002,54.0,10.0,18.0,7.0,3.0,2.0,0.0,7.0,20.0,21.0
2003,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,8.0
2004,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,14.0
2005,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,14.0
2006,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,14.0
2007,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,14.0
2008,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,14.0
2009,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,11.0
2010,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,13.0
2011,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,22.0
2012,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,4.0
2013,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,4.0
2014,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,4.0
2015,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,4.0
2016,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,4.0
2017,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,4.0
2018,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,4.0
2019,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,4.0
2020,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,22.0
2021,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,22.0
2022,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,22.0
2023,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,22.0
2024,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,4.0
2025,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,14.0
2026,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,14.0
2027,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,14.0
2028,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,14.0
2029,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,14.0
2030,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,14.0
2031,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,8.0
2032,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,8.0
2033,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,8.0
2034,12.0,7.0,6.0,14.0,7.0,4.0,0.0,14.0,12.0,21.0
2035,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,15.0
2036,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,15.0
2037,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,14.0
2038,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,15.0
2039,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,20.0
2040,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2041,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,13.0
2042,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,20.0
2043,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2044,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,20.0
2045,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,20.0
2046,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,15.0
2047,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,14.0
2048,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,20.0
2049,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2050,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2051,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2052,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2053,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2054,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2055,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2056,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2057,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,4.0
2058,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,12.0
2059,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,20.0
2060,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,20.0
2061,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,20.0
2062,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,14.0
2063,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,14.0
2064,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,14.0
2065,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,14.0
2066,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,14.0
2067,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,14.0
2068,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2069,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2070,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2071,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2072,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2073,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2074,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,13.0
2075,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,13.0
2076,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,12.0
2077,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,15.0
2078,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,15.0
2079,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,8.0
2080,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,22.0
2081,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,12.0
2082,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,15.0
2083,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,15.0
2084,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,15.0
2085,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,15.0
2086,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,15.0
2087,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,15.0
2088,13.0,7.0,6.0,15.0,11.0,4.0,0.0,15.0,12.0,15.0
2089,15.0,7.0,6.0,18.0,8.0,4.0,0.0,18.0,12.0,14.0
2090,16.0,7.0,6.0,19.0,13.0,4.0,0.0,19.0,12.0,14.0
2091,16.0,7.0,6.0,19.0,13.0,4.0,0.0,19.0,12.0,14.0
2092,16.0,7.0,6.0,19.0,13.0,4.0,0.0,19.0,12.0,14.0
2093,16.0,7.0,6.0,19.0,13.0,4.0,0.0,19.0,12.0,14.0
2094,16.0,7.0,6.0,19.0,13.0,4.0,0.0,19.0,12.0,14.0
2095,16.0,7.0,6.0,19.0,13.0,4.0,0.0,19.0,12.0,14.0
2096,16.0,7.0,6.0,19.0,13.0,4.0,0.0,19.0,12.0,14.0
2097,16.0,7.0,6.0,19.0,13.0,4.0,0.0,19.0,12.0,14.0
2098,14.0,7.0,6.0,17.0,14.0,4.0,0.0,17.0,12.0,14.0
2099,17.0,7.0,6.0,20.0,12.0,4.0,0.0,20.0,12.0,11.0
2100,17.0,7.0,6.0,20.0,12.0,4.0,0.0,20.0,12.0,11.0
2101,17.0,7.0,6.0,20.0,12.0,4.0,0.0,20.0,12.0,14.0
2102,17.0,7.0,6.0,20.0,12.0,4.0,0.0,20.0,12.0,14.0
2103,17.0,7.0,6.0,20.0,12.0,4.0,0.0,20.0,12.0,14.0
2104,17.0,7.0,6.0,20.0,12.0,4.0,0.0,20.0,12.0,14.0
2105,17.0,7.0,6.0,20.0,12.0,4.0,0.0,20.0,12.0,11.0
2106,17.0,7.0,6.0,20.0,12.0,4.0,0.0,20.0,12.0,11.0
2107,17.0,7.0,6.0,20.0,12.0,4.0,0.0,20.0,12.0,11.0
2108,17.0,7.0,6.0,20.0,12.0,4.0,0.0,20.0,12.0,4.0
2109,17.0,7.0,6.0,20.0,12.0,4.0,0.0,20.0,12.0,8.0
2110,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,11.0
2111,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,14.0
2112,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,11.0
2113,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,14.0
2114,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,4.0
2115,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,18.0
2116,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,18.0
2117,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,18.0
2118,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,4.0
2119,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,4.0
2120,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,4.0
2121,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,4.0
2122,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,4.0
2123,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,4.0
2124,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,16.0
2125,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,16.0
2126,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,16.0
2127,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,16.0
2128,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,16.0
2129,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,16.0
2130,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,16.0
2131,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,10.0
2132,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,10.0
2133,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,10.0
2134,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,10.0
2135,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,10.0
2136,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,10.0
2137,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,10.0
2138,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,10.0
2139,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,10.0
2140,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,10.0
2141,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,10.0
2142,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,4.0
2143,20.0,7.0,6.0,23.0,9.0,4.0,0.0,23.0,12.0,18.0
2144,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,11.0
2145,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,11.0
2146,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,11.0
2147,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,11.0
2148,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,14.0
2149,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2150,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2151,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2152,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2153,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2154,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2155,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2156,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2157,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2158,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2159,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2160,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,14.0
2161,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,4.0
2162,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2163,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2164,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2165,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2166,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2167,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2168,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2169,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,18.0
2170,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,4.0
2171,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,4.0
2172,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,4.0
2173,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,4.0
2174,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,16.0
2175,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,16.0
2176,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,16.0
2177,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,0.0
2178,21.0,7.0,6.0,24.0,15.0,4.0,0.0,24.0,12.0,4.0
2179,18.0,7.0,6.0,21.0,10.0,4.0,0.0,21.0,12.0,14.0
2180,18.0,7.0,6.0,21.0,10.0,4.0,0.0,21.0,12.0,4.0
2181,18.0,7.0,6.0,21.0,10.0,4.0,0.0,21.0,12.0,4.0
2182,18.0,7.0,6.0,21.0,10.0,4.0,0.0,21.0,12.0,4.0
2183,19.0,7.0,6.0,22.0,16.0,4.0,0.0,22.0,12.0,4.0
2184,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2185,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2186,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2187,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2188,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2189,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2190,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2191,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2192,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2193,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2194,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2195,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2196,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2197,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2198,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2199,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2200,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2201,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2202,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2203,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2204,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2205,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2206,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2207,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2208,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2209,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2210,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2211,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2212,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2213,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2214,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2215,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2216,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2217,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2218,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2219,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2220,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2221,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2222,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2223,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2224,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,4.0
2225,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,4.0
2226,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,4.0
2227,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2228,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,4.0
2229,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,4.0
2230,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2231,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2232,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2233,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2234,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2235,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2236,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2237,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2238,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2239,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2240,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2241,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,20.0
2242,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2243,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2244,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2245,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2246,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2247,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2248,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2249,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2250,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2251,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2252,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2253,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2254,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2255,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2256,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,22.0
2257,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
2258,1.0,7.0,0.0,4.0,19.0,3.0,0.0,4.0,9.0,15.0
