,Dataset Name,Dataset Group
2107,NORESM Air Temperature,NORESM Air Temperature
2108,NORESM Specific Humidity,NORESM Specific Humidity
2109,NORESM Specific Humidity,NORESM Specific Humidity
2110,NORESM Specific Humidity,NORESM Specific Humidity
2111,NORESM Specific Humidity,NORESM Specific Humidity
2112,NORESM Specific Humidity,NORESM Specific Humidity
2113,NORESM Specific Humidity,NORESM Specific Humidity
2114,NORESM Specific Humidity,NORESM Specific Humidity
2115,NORESM Specific Humidity,NORESM Specific Humidity
2116,NORESM Specific Humidity,NORESM Specific Humidity
2117,NORESM Relative Humidity,NORESM Relative Humidity
2118,NORESM Relative Humidity,NORESM Relative Humidity
2119,NORESM Relative Humidity,NORESM Relative Humidity
2120,NORESM Relative Humidity,NORESM Relative Humidity
2121,NORESM Relative Humidity,NORESM Relative Humidity
2122,NORESM Relative Humidity,NORESM Relative Humidity
2123,NORESM Relative Humidity,NORESM Relative Humidity
2124,NORESM Relative Humidity,NORESM Relative Humidity
2125,NORESM Relative Humidity,NORESM Relative Humidity
2126,CANAM4 Precipitation Flux,CANAM4 Precipitation Flux
2127,CANAM4 Precipitation Flux,CANAM4 Precipitation Flux
2128,CANAM4 Precipitation Flux,CANAM4 Precipitation Flux
2129,CANAM4 Precipitation Flux,CANAM4 Precipitation Flux
2130,CANAM4 Precipitation Flux,CANAM4 Precipitation Flux
2131,CANAM4 Precipitation Flux,CANAM4 Precipitation Flux
2132,CANAM4 Precipitation Flux,CANAM4 Precipitation Flux
2133,CANAM4 Precipitation Flux,CANAM4 Precipitation Flux
2134,CANAM4 Precipitation Flux,CANAM4 Precipitation Flux
2135,CANAM4 Precipitation Flux,CANAM4 Precipitation Flux
2136,CANAM4 Precipitation Flux,CANAM4 Precipitation Flux
2137,CANAM4 Precipitation Flux,CANAM4 Precipitation Flux
2138,CANAM4 Precipitation Flux,CANAM4 Precipitation Flux
2139,CANAM4 Total Cloud Fraction,CANAM4 Total Cloud Fraction
2140,CANAM4 Total Cloud Fraction,CANAM4 Total Cloud Fraction
2141,CANAM4 Total Cloud Fraction,CANAM4 Total Cloud Fraction
2142,CANAM4 Air Temperature,CANAM4 Air Temperature
2143,CANAM4 Air Temperature,CANAM4 Air Temperature
2144,MK3.6 Precipitation Flux,MK3.6 Precipitation Flux
2145,MK3.6 Precipitation Flux,MK3.6 Precipitation Flux
2146,MK3.6 Precipitation Flux,MK3.6 Precipitation Flux
2147,MK3.6 Precipitation Flux,MK3.6 Precipitation Flux
2148,MK3.6 Near-Surface Wind Speed,MK3.6 Near-Surface Wind Speed
2149,MK3.6 Near-Surface Wind Speed,MK3.6 Near-Surface Wind Speed
2150,MK3.6 Cloud Ice Water Content,MK3.6 Cloud Ice Water Content
2151,MK3.6 Cloud Ice Water Content,MK3.6 Cloud Ice Water Content
2152,CM3 Precipitation Flux,CM3 Precipitation Flux
2153,CM3 Precipitation Flux,CM3 Precipitation Flux
2154,CM3 Precipitation Flux,CM3 Precipitation Flux
2155,CM3 Precipitation Flux,CM3 Precipitation Flux
2156,CM3 Precipitation Flux,CM3 Precipitation Flux
2157,CM3 Precipitation Flux,CM3 Precipitation Flux
2158,CM3 Precipitation Flux,CM3 Precipitation Flux
2159,CM3 Precipitation Flux,CM3 Precipitation Flux
2160,CM3 Precipitation Flux,CM3 Precipitation Flux
2161,CM3 Surface Temperature,CM3 Surface Temperature
2162,CM3 Surface Temperature,CM3 Surface Temperature
2163,CM3 Surface Temperature,CM3 Surface Temperature
2164,CM3 Surface Temperature,CM3 Surface Temperature
2165,CM5A-LR Precipitation Flux,CM5A-LR Precipitation Flux
2166,CM5A-LR Precipitation Flux,CM5A-LR Precipitation Flux
2167,CM5A-LR Precipitation Flux,CM5A-LR Precipitation Flux
2168,CM5A-LR Precipitation Flux,CM5A-LR Precipitation Flux
2169,MIROC5 Precipitation Flux,MIROC5 Precipitation Flux
2170,MIROC5 Precipitation Flux,MIROC5 Precipitation Flux
2171,MIROC5 Precipitation Flux,MIROC5 Precipitation Flux
2172,MIROC5 Precipitation Flux,MIROC5 Precipitation Flux
2173,MIROC5 Precipitation Flux,MIROC5 Precipitation Flux
2174,MIROC5 Precipitation Flux,MIROC5 Precipitation Flux
2175,MIROC5 Precipitation Flux,MIROC5 Precipitation Flux
2176,MIROC5 Precipitation Flux,MIROC5 Precipitation Flux
2177,MIROC5 Precipitation Flux,MIROC5 Precipitation Flux
2178,MIROC5 Precipitation Flux,MIROC5 Precipitation Flux
2179,MIROC5 Precipitation Flux,MIROC5 Precipitation Flux
2180,MIROC5 Precipitation Flux,MIROC5 Precipitation Flux
2181,MIROC5 Precipitation Flux,MIROC5 Precipitation Flux
2182,MIROC5 Surface Downwelling Longwave Radiation,MIROC5 Surface Downwelling Longwave Radiation
2183,MIROC5 Surface Downwelling Longwave Radiation,MIROC5 Surface Downwelling Longwave Radiation
2184,MIROC5 Surface Downwelling Longwave Radiation,MIROC5 Surface Downwelling Longwave Radiation
2185,MIROC5 Surface Downwelling Longwave Radiation,MIROC5 Surface Downwelling Longwave Radiation
2186,MIROC5 Surface Downwelling Longwave Radiation,MIROC5 Surface Downwelling Longwave Radiation
2187,MIROC5 Surface Downwelling Longwave Radiation,MIROC5 Surface Downwelling Longwave Radiation
2188,MIROC5 Relative Humidity,MIROC5 Relative Humidity
2189,MIROC5 Relative Humidity,MIROC5 Relative Humidity
2190,MIROC5 Relative Humidity,MIROC5 Relative Humidity
2191,MIROC5 Relative Humidity,MIROC5 Relative Humidity
2192,MIROC5 Relative Humidity,MIROC5 Relative Humidity
2193,MIROC5 Relative Humidity,MIROC5 Relative Humidity
2194,GRACE Equivalent Water Height Over Land,5
2195,GRACE Equivalent Water Height Over Land,5
2196,GRACE Equivalent Water Height Over Land,5
2197,GRACE Equivalent Water Height Over Land,5
2198,GRACE Equivalent Water Height Over Land,5
2199,GRACE Equivalent Water Height Over Land,5
2200,GRACE Equivalent Water Height Over Land,5
2201,GRACE Equivalent Water Height Over Land,5
2202,GRACE Equivalent Water Height Over Land,5
2203,GRACE Equivalent Water Height Over Land,5
2204,GRACE Equivalent Water Height Over Land,5
2205,GRACE Equivalent Water Height Over Land,5
2206,GRACE Equivalent Water Height Over Land,5
2207,GRACE Equivalent Water Height Over Land,5
2208,GRACE Equivalent Water Height Over Land,5
2209,GRACE Equivalent Water Height Over Land,5
2210,GRACE Equivalent Water Height Over Land,5
2211,GRACE Equivalent Water Height Over Land,5
2212,GRACE Equivalent Water Height Over Land,5
2213,GRACE Equivalent Water Height Over Land,5
2214,GRACE Equivalent Water Height Over Land,5
2215,GRACE Equivalent Water Height Over Land,5
2216,GRACE Equivalent Water Height Over Land,5
2217,GRACE Equivalent Water Height Over Land,5
2218,GRACE Equivalent Water Height Over Land,5
2219,GRACE Equivalent Water Height Over Land,5
2220,GRACE Equivalent Water Height Over Land,5
2221,GRACE Equivalent Water Height Over Land,5
2222,GRACE Equivalent Water Height Over Land,5
2223,GRACE Equivalent Water Height Over Land,5
2224,GRACE Equivalent Water Height Over Land,5
2225,GRACE Equivalent Water Height Over Land,5
2226,GRACE Equivalent Water Height Over Land,5
2227,GRACE Equivalent Water Height Over Land,5
2228,GRACE Equivalent Water Height Over Land,5
2229,GRACE Equivalent Water Height Over Land,5
2230,GRACE Equivalent Water Height Over Land,5
2231,GRACE Equivalent Water Height Over Land,5
2232,GRACE Equivalent Water Height Over Land,5
2233,GRACE Equivalent Water Height Over Land,5
2234,GRACE Equivalent Water Height Over Land,5
2235,GRACE Equivalent Water Height Over Land,5
2236,GRACE Equivalent Water Height Over Land,5
2237,GRACE Equivalent Water Height Over Land,5
2238,GRACE Equivalent Water Height Over Land,5
2239,GRACE Equivalent Water Height Over Land,5
2240,GRACE Equivalent Water Height Over Land,5
2241,GRACE Equivalent Water Height Over Land,5
2242,GRACE Equivalent Water Height Over Land,5
2243,GRACE Equivalent Water Height Over Land,5
2244,GRACE Equivalent Water Height Over Land,5
2245,GRACE Equivalent Water Height Over Land,5
2246,GRACE Equivalent Water Height Over Land,5
2247,GRACE Equivalent Water Height Over Land,5
2248,GRACE Equivalent Water Height Over Land,5
2249,GRACE Equivalent Water Height Over Land,5
2250,GRACE Equivalent Water Height Over Land,5
2251,GRACE Equivalent Water Height Over Land,5
2252,GRACE Equivalent Water Height Over Land,5
2253,GRACE Equivalent Water Height Over Land,5
2254,GRACE Equivalent Water Height Over Land,5
2255,GRACE Equivalent Water Height Over Land,5
2256,GRACE Equivalent Water Height Over Land,5
2257,GRACE Equivalent Water Height Over Land,5
2258,GRACE Equivalent Water Height Over Land,5
2259,GRACE Equivalent Water Height Over Land,5
2260,GRACE Equivalent Water Height Over Land,5
2261,GRACE Equivalent Water Height Over Land,5
2262,GRACE Equivalent Water Height Over Land,5
2263,GRACE Equivalent Water Height Over Land,5
2264,GRACE Equivalent Water Height Over Land,5
2265,GRACE Equivalent Water Height Over Land,5
2266,GRACE Equivalent Water Height Over Land,5
2267,GRACE Equivalent Water Height Over Land,5
2268,GRACE Equivalent Water Height Over Land,5
2269,GRACE Equivalent Water Height Over Land,5
2270,GRACE Equivalent Water Height Over Land,5
2271,GRACE Equivalent Water Height Over Land,5
2272,GRACE Equivalent Water Height Over Land,5
2273,GRACE Equivalent Water Height Over Land,5
2274,GRACE Equivalent Water Height Over Land,5
2275,GRACE Equivalent Water Height Over Land,5
2276,GRACE Equivalent Water Height Over Land,5
2277,GRACE Equivalent Water Height Over Land,5
2278,GRACE Equivalent Water Height Over Land,5
2279,GRACE Equivalent Water Height Over Land,5
2280,GRACE Equivalent Water Height Over Land,5
2281,GRACE Equivalent Water Height Over Land,5
2282,GRACE Equivalent Water Height Over Land,5
2283,GRACE Equivalent Water Height Over Land,5
2284,GRACE Equivalent Water Height Over Land,5
2285,GRACE Equivalent Water Height Over Land,5
2286,GRACE Equivalent Water Height Over Land,5
2287,GRACE Equivalent Water Height Over Land,5
2288,GRACE Equivalent Water Height Over Land,5
2289,GRACE Equivalent Water Height Over Land,5
2290,GRACE Equivalent Water Height Over Land,5
2291,GRACE Equivalent Water Height Over Land,5
2292,GRACE Equivalent Water Height Over Land,5
2293,GRACE Equivalent Water Height Over Land,5
2294,GRACE Equivalent Water Height Over Land,5
2295,GRACE Equivalent Water Height Over Land,5
2296,GRACE Equivalent Water Height Over Land,5
2297,GRACE Equivalent Water Height Over Land,5
2298,GRACE Equivalent Water Height Over Land,5
2299,GRACE Equivalent Water Height Over Land,5
2300,GRACE Equivalent Water Height Over Land,5
2301,GRACE Equivalent Water Height Over Land,5
2302,GRACE Equivalent Water Height Over Land,5
2303,GRACE Equivalent Water Height Over Land,5
2304,GRACE Equivalent Water Height Over Land,5
2305,GRACE Equivalent Water Height Over Land,5
2306,GRACE Equivalent Water Height Over Land,5
2307,GRACE Equivalent Water Height Over Land,5
2308,GRACE Equivalent Water Height Over Land,5
2309,GRACE Equivalent Water Height Over Land,5
2310,GRACE Equivalent Water Height Over Land,5
2311,GRACE Equivalent Water Height Over Land,5
2312,GRACE Equivalent Water Height Over Land,5
2313,GRACE Equivalent Water Height Over Land,5
2314,GRACE Equivalent Water Height Over Land,5
2315,GRACE Equivalent Water Height Over Land,5
2316,GRACE Equivalent Water Height Over Land,5
2317,GRACE Equivalent Water Height Over Land,5
2318,GRACE Equivalent Water Height Over Land,5
2319,GRACE Equivalent Water Height Over Land,5
2320,GRACE Equivalent Water Height Over Land,5
2321,GRACE Equivalent Water Height Over Land,5
2322,GRACE Equivalent Water Height Over Land,5
2323,GRACE Equivalent Water Height Over Land,5
2324,GRACE Equivalent Water Height Over Land,5
2325,GRACE Equivalent Water Height Over Land,5
2326,GRACE Equivalent Water Height Over Land,5
2327,GRACE Equivalent Water Height Over Land,5
2328,GRACE Equivalent Water Height Over Land,5
2329,GRACE Equivalent Water Height Over Land,5
2330,GRACE Equivalent Water Height Over Land,5
2331,GRACE Equivalent Water Height Over Land,5
2332,GRACE Equivalent Water Height Over Land,5
2333,GRACE Equivalent Water Height Over Land,5
2334,GRACE Equivalent Water Height Over Land,5
2335,GRACE Equivalent Water Height Over Land,5
2336,GRACE Equivalent Water Height Over Land,5
2337,GRACE Equivalent Water Height Over Land,5
2338,GRACE Equivalent Water Height Over Land,5
2339,GRACE Equivalent Water Height Over Land,5
2340,GRACE Equivalent Water Height Over Land,5
2341,GRACE Equivalent Water Height Over Land,5
2342,GRACE Equivalent Water Height Over Land,5
2343,GRACE Equivalent Water Height Over Land,5
2344,GRACE Equivalent Water Height Over Land,5
2345,GRACE Equivalent Water Height Over Land,5
2346,GRACE Equivalent Water Height Over Land,5
2347,GRACE Equivalent Water Height Over Land,5
2348,GRACE Equivalent Water Height Over Land,5
2349,GRACE Equivalent Water Height Over Land,5
2350,GRACE Equivalent Water Height Over Land,5
2351,GRACE Equivalent Water Height Over Land,5
2352,GRACE Equivalent Water Height Over Land,5
2353,GRACE Equivalent Water Height Over Land,5
2354,GRACE Equivalent Water Height Over Land,5
2355,GRACE Equivalent Water Height Over Land,5
2356,GRACE Equivalent Water Height Over Land,5
2357,GRACE Equivalent Water Height Over Land,5
2358,GRACE Equivalent Water Height Over Land,5
2359,GRACE Equivalent Water Height Over Land,5
2360,GRACE Equivalent Water Height Over Land,5
2361,GRACE Equivalent Water Height Over Land,5
2362,GRACE Equivalent Water Height Over Land,5
2363,GRACE Equivalent Water Height Over Land,5
2364,GRACE Equivalent Water Height Over Land,5
2365,GRACE Equivalent Water Height Over Land,5
2366,GRACE Equivalent Water Height Over Land,5
2367,GRACE Equivalent Water Height Over Land,5
2368,GRACE Equivalent Water Height Over Land,5
2369,GRACE Equivalent Water Height Over Land,5
2370,GRACE Equivalent Water Height Over Land,5
2371,GRACE Equivalent Water Height Over Land,5
2372,GRACE Equivalent Water Height Over Land,5
2373,GRACE Equivalent Water Height Over Land,5
2374,GRACE Equivalent Water Height Over Land,5
2375,GRACE Equivalent Water Height Over Land,5
2376,GRACE Equivalent Water Height Over Land,5
2377,GRACE Equivalent Water Height Over Land,5
2378,GRACE Equivalent Water Height Over Land,5
2379,GRACE Equivalent Water Height Over Land,5
2380,GRACE Equivalent Water Height Over Land,5
2381,GRACE Equivalent Water Height Over Land,5
2382,GRACE Equivalent Water Height Over Land,5
2383,GRACE Equivalent Water Height Over Land,5
2384,GRACE Equivalent Water Height Over Land,5
2385,GRACE Equivalent Water Height Over Land,5
2386,GRACE Equivalent Water Height Over Land,5
2387,GRACE Equivalent Water Height Over Land,5
2388,GRACE Equivalent Water Height Over Land,5
2389,GRACE Equivalent Water Height Over Land,5
2390,GRACE Equivalent Water Height Over Land,5
2391,GRACE Equivalent Water Height Over Land,5
2392,GRACE Equivalent Water Height Over Land,5
2393,GRACE Equivalent Water Height Over Land,5
2394,GRACE Equivalent Water Height Over Land,5
2395,GRACE Equivalent Water Height Over Land,5
2396,GRACE Equivalent Water Height Over Land,5
2397,GRACE Equivalent Water Height Over Land,5
2398,GRACE Equivalent Water Height Over Land,5
2399,GRACE Equivalent Water Height Over Land,5
2400,GRACE Equivalent Water Height Over Land,5
2401,GRACE Equivalent Water Height Over Land,5
2402,GRACE Equivalent Water Height Over Land,5
2403,GRACE Equivalent Water Height Over Land,5
2404,GRACE Equivalent Water Height Over Land,5
2405,GRACE Equivalent Water Height Over Land,5
2406,GRACE Equivalent Water Height Over Land,5
2407,GRACE Equivalent Water Height Over Land,5
2408,GRACE Equivalent Water Height Over Land,5
2409,GRACE Equivalent Water Height Over Land,5
2410,GRACE Equivalent Water Height Over Land,5
2411,GRACE Equivalent Water Height Over Land,5
2412,GRACE Equivalent Water Height Over Land,5
2413,GRACE Equivalent Water Height Over Land,5
2414,GRACE Equivalent Water Height Over Land,5
2415,GRACE Equivalent Water Height Over Land,5
2416,GRACE Equivalent Water Height Over Land,5
2417,GRACE Equivalent Water Height Over Land,5
2418,GRACE Equivalent Water Height Over Land,5
2419,GRACE Equivalent Water Height Over Land,5
2420,GRACE Equivalent Water Height Over Land,5
2421,GRACE Equivalent Water Height Over Land,5
2422,GRACE Equivalent Water Height Over Land,5
2423,GRACE Equivalent Water Height Over Land,5
2424,GRACE Equivalent Water Height Over Land,5
2425,GRACE Equivalent Water Height Over Land,5
2426,GRACE Equivalent Water Height Over Land,5
2427,GRACE Equivalent Water Height Over Land,5
2428,GRACE Equivalent Water Height Over Land,5
2429,GRACE Equivalent Water Height Over Land,5
2430,GRACE Equivalent Water Height Over Land,5
2431,GRACE Equivalent Water Height Over Land,5
2432,GRACE Equivalent Water Height Over Land,5
2433,GRACE Equivalent Water Height Over Land,5
2434,GRACE Equivalent Water Height Over Land,5
2435,GRACE Equivalent Water Height Over Land,5
2436,GRACE Equivalent Water Height Over Land,5
2437,GRACE Equivalent Water Height Over Land,5
2438,GRACE Equivalent Water Height Over Land,5
2439,GRACE Equivalent Water Height Over Land,5
2440,GRACE Equivalent Water Height Over Land,5
2441,GRACE Equivalent Water Height Over Land,5
2442,GRACE Equivalent Water Height Over Land,5
2443,GRACE Equivalent Water Height Over Land,5
2444,GRACE Equivalent Water Height Over Land,5
2445,GRACE Equivalent Water Height Over Land,5
2446,GRACE Equivalent Water Height Over Land,5
2447,GRACE Equivalent Water Height Over Land,5
2448,GRACE Equivalent Water Height Over Land,5
2449,GRACE Equivalent Water Height Over Land,5
2450,GRACE Equivalent Water Height Over Land,5
2451,GRACE Equivalent Water Height Over Land,5
2452,GRACE Equivalent Water Height Over Land,5
2453,GRACE Equivalent Water Height Over Land,5
2454,GRACE Equivalent Water Height Over Land,5
2455,GRACE Equivalent Water Height Over Land,5
2456,GRACE Equivalent Water Height Over Land,5
2457,GRACE Equivalent Water Height Over Land,5
2458,GRACE Equivalent Water Height Over Land,5
2459,GRACE Equivalent Water Height Over Land,5
2460,GRACE Equivalent Water Height Over Land,5
2461,GRACE Equivalent Water Height Over Land,5
2462,GRACE Equivalent Water Height Over Land,5
2463,GRACE Equivalent Water Height Over Land,5
2464,GRACE Equivalent Water Height Over Land,5
2465,GRACE Equivalent Water Height Over Land,5
2466,GRACE Equivalent Water Height Over Land,5
2467,GRACE Equivalent Water Height Over Land,5
2468,GRACE Equivalent Water Height Over Land,5
2469,GRACE Equivalent Water Height Over Land,5
2470,GRACE Equivalent Water Height Over Land,5
2471,GRACE Equivalent Water Height Over Land,5
2472,GRACE Equivalent Water Height Over Land,5
2473,GRACE Equivalent Water Height Over Land,5
2474,GRACE Equivalent Water Height Over Land,5
2475,GRACE Equivalent Water Height Over Land,5
2476,GRACE Equivalent Water Height Over Land,5
2477,GRACE Equivalent Water Height Over Land,5
2478,GRACE Equivalent Water Height Over Land,5
2479,GRACE Equivalent Water Height Over Land,5
2480,GRACE Equivalent Water Height Over Land,5
2481,GRACE Equivalent Water Height Over Land,5
2482,GRACE Equivalent Water Height Over Land,5
2483,GRACE Equivalent Water Height Over Land,5
2484,GRACE Equivalent Water Height Over Land,5
2485,GRACE Equivalent Water Height Over Land,5
2486,GRACE Equivalent Water Height Over Land,5
2487,GRACE Equivalent Water Height Over Land,5
2488,GRACE Equivalent Water Height Over Land,5
2489,GRACE Equivalent Water Height Over Land,5
2490,GRACE Equivalent Water Height Over Land,5
2491,GRACE Equivalent Water Height Over Land,5
2492,GRACE Equivalent Water Height Over Land,5
2493,GRACE Equivalent Water Height Over Land,5
2494,GRACE Equivalent Water Height Over Land,5
2495,GRACE Equivalent Water Height Over Land,5
2496,GRACE Equivalent Water Height Over Land,5
2497,GRACE Equivalent Water Height Over Land,5
2498,GRACE Equivalent Water Height Over Land,5
2499,GRACE Equivalent Water Height Over Land,5
2500,GRACE Equivalent Water Height Over Land,5
2501,GRACE Equivalent Water Height Over Land,5
2502,GRACE Equivalent Water Height Over Land,5
2503,GRACE Equivalent Water Height Over Land,5
2504,GRACE Equivalent Water Height Over Land,5
2505,GRACE Equivalent Water Height Over Land,5
2506,GRACE Equivalent Water Height Over Land,5
2507,GRACE Equivalent Water Height Over Land,5
2508,GRACE Equivalent Water Height Over Land,5
2509,GRACE Equivalent Water Height Over Land,5
2510,GRACE Equivalent Water Height Over Land,5
2511,GRACE Equivalent Water Height Over Land,5
2512,GRACE Equivalent Water Height Over Land,5
2513,GRACE Equivalent Water Height Over Land,5
2514,GRACE Equivalent Water Height Over Land,5
